Temperature,Actual Sales,Predicted Sales,Residual
35.1,963,938.3557778098155,24.64422219018445
35.1,915,938.3557778098155,-23.35577780981555
35.1,940,938.3557778098155,1.6442221901844505
35.1,962,938.3557778098155,23.64422219018445
35.1,946,938.3557778098155,7.6442221901844505
35.2,913,941.6008687150796,-28.600868715079628
35.2,920,941.6008687150796,-21.600868715079628
35.3,954,944.8459596203437,9.154040379656294
35.4,926,948.0910505256078,-22.091050525607784
35.4,943,948.0910505256078,-5.091050525607784
35.4,970,948.0910505256078,21.908949474392216
35.4,900,948.0910505256078,-48.091050525607784
35.4,963,948.0910505256078,14.908949474392216
35.5,982,951.3361414308719,30.663858569128138
35.5,944,951.3361414308719,-7.336141430871862
35.6,990,954.5812323361362,35.41876766386383
35.7,952,957.8263232414002,-5.826323241400246
35.7,953,957.8263232414002,-4.826323241400246
35.8,950,961.0714141466641,-11.071414146664097
35.8,986,961.0714141466641,24.928585853335903
35.8,964,961.0714141466641,2.9285858533359033
36.0,951,967.5615959571925,-16.56159595719248
36.0,992,967.5615959571925,24.43840404280752
36.1,968,970.8066868624566,-2.8066868624565586
36.1,963,970.8066868624566,-7.806686862456559
36.1,996,970.8066868624566,25.19331313754344
36.1,991,970.8066868624566,20.19331313754344
36.1,982,970.8066868624566,11.193313137543441
36.2,962,974.0517777677209,-12.051777767720864
36.2,974,974.0517777677209,-0.051777767720864176
36.2,977,974.0517777677209,2.948222232279136
36.2,997,974.0517777677209,22.948222232279136
36.2,979,974.0517777677209,4.948222232279136
36.3,978,977.2968686729847,0.703131327015285
36.3,982,977.2968686729847,4.703131327015285
36.3,1025,977.2968686729847,47.703131327015285
36.3,985,977.2968686729847,7.703131327015285
36.4,965,980.5419595782488,-15.541959578248793
36.4,1052,980.5419595782488,71.4580404217512
36.5,988,983.7870504835129,4.212949516487129
36.5,979,983.7870504835129,-4.787050483512871
36.5,973,983.7870504835129,-10.787050483512871
36.5,973,983.7870504835129,-10.787050483512871
36.5,1011,983.7870504835129,27.21294951648713
36.6,966,987.0321413887772,-21.032141388777177
36.6,984,987.0321413887772,-3.032141388777177
36.6,954,987.0321413887772,-33.03214138877718
36.6,981,987.0321413887772,-6.032141388777177
36.8,989,993.5223231993051,-4.522323199305106
36.9,1018,996.7674141045694,21.23258589543059
37.0,999,1000.0125050098335,-1.0125050098334896
37.0,1038,1000.0125050098335,37.98749499016651
37.0,1010,1000.0125050098335,9.98749499016651
37.0,1018,1000.0125050098335,17.98749499016651
37.1,985,1003.2575959150976,-18.257595915097568
37.1,956,1003.2575959150976,-47.25759591509757
37.1,1000,1003.2575959150976,-3.2575959150975677
37.1,992,1003.2575959150976,-11.257595915097568
37.2,1010,1006.5026868203619,3.4973131796381267
37.3,1026,1009.7477777256257,16.252222274374276
37.4,1013,1012.9928686308898,0.007131369110197738
37.4,1060,1012.9928686308898,47.0071313691102
37.5,1024,1016.2379595361541,7.762040463845892
37.5,964,1016.2379595361541,-52.23795953615411
37.5,1026,1016.2379595361541,9.762040463845892
37.6,999,1019.4830504414182,-20.483050441418186
37.7,1007,1022.7281413466823,-15.728141346682264
37.7,1006,1022.7281413466823,-16.728141346682264
37.7,997,1022.7281413466823,-25.728141346682264
37.8,1033,1025.9732322519462,7.026767748053771
37.8,1029,1025.9732322519462,3.0267677480537714
37.9,1018,1029.2183231572103,-11.218323157210307
37.9,1007,1029.2183231572103,-22.218323157210307
38.0,1036,1032.4634140624744,3.536585937525615
38.1,1057,1035.708504967739,21.291495032261082
38.1,1039,1035.708504967739,3.291495032261082
38.2,1082,1038.953595873003,43.046404126997004
38.2,1048,1038.953595873003,9.046404126997004
38.2,1033,1038.953595873003,-5.953595873002996
38.3,1031,1042.1986867782666,-11.19868677826662
38.4,1074,1045.4437776835312,28.556222316468848
38.4,1024,1045.4437776835312,-21.443777683531152
38.4,1052,1045.4437776835312,6.556222316468848
38.4,994,1045.4437776835312,-51.44377768353115
38.4,1027,1045.4437776835312,-18.443777683531152
38.5,1055,1048.6888685887952,6.311131411204769
38.5,1082,1048.6888685887952,33.31113141120477
38.5,1030,1048.6888685887952,-18.68886858879523
38.6,1055,1051.9339594940593,3.066040505940691
38.6,1048,1051.9339594940593,-3.933959494059309
38.6,1074,1051.9339594940593,22.06604050594069
38.6,1030,1051.9339594940593,-21.93395949405931
38.6,1072,1051.9339594940593,20.06604050594069
38.7,1063,1055.1790503993234,7.820949600676613
38.7,1038,1055.1790503993234,-17.179050399323387
38.7,1059,1055.1790503993234,3.820949600676613
38.7,1108,1055.1790503993234,52.82094960067661
38.7,1074,1055.1790503993234,18.820949600676613
38.8,1081,1058.4241413045875,22.575858695412535
38.8,1042,1058.4241413045875,-16.424141304587465
38.8,1054,1058.4241413045875,-4.424141304587465
38.8,1060,1058.4241413045875,1.5758586954125349
38.8,1013,1058.4241413045875,-45.424141304587465
38.8,1033,1058.4241413045875,-25.424141304587465
38.9,1064,1061.6692322098515,2.3307677901484567
38.9,1071,1061.6692322098515,9.330767790148457
38.9,1030,1061.6692322098515,-31.669232209851543
38.9,1024,1061.6692322098515,-37.66923220985154
38.9,1039,1061.6692322098515,-22.669232209851543
39.0,1081,1064.9143231151156,16.08567688488438
39.1,1056,1068.1594140203797,-12.1594140203797
39.1,1057,1068.1594140203797,-11.1594140203797
39.1,1081,1068.1594140203797,12.8405859796203
39.1,1144,1068.1594140203797,75.8405859796203
39.2,1033,1071.4045049256438,-38.40450492564378
39.2,1079,1071.4045049256438,7.595495074356222
39.2,1085,1071.4045049256438,13.595495074356222
39.2,1122,1071.4045049256438,50.59549507435622
39.2,1068,1071.4045049256438,-3.404504925643778
39.3,1087,1074.6495958309079,12.350404169092144
39.3,1071,1074.6495958309079,-3.649595830907856
39.3,1068,1074.6495958309079,-6.649595830907856
39.3,1055,1074.6495958309079,-19.649595830907856
39.3,1054,1074.6495958309079,-20.649595830907856
39.4,1083,1077.894686736172,5.105313263828066
39.4,1070,1077.894686736172,-7.894686736171934
39.5,1080,1081.139777641436,-1.1397776414360123
39.5,1068,1081.139777641436,-13.139777641436012
39.6,1044,1084.3848685467,-40.38486854670009
39.6,1071,1084.3848685467,-13.38486854670009
39.6,1074,1084.3848685467,-10.38486854670009
39.7,1083,1087.6299594519646,-4.629959451964623
39.7,1073,1087.6299594519646,-14.629959451964623
39.7,1098,1087.6299594519646,10.370040548035377
39.9,1039,1094.1201412624923,-55.120141262492325
39.9,1106,1094.1201412624923,11.879858737507675
39.9,1094,1094.1201412624923,-0.12014126249232504
39.9,1034,1094.1201412624923,-60.120141262492325
40.0,1071,1097.3652321677569,-26.365232167756858
40.2,1056,1103.855413978285,-47.855413978285014
40.2,1079,1103.855413978285,-24.855413978285014
40.2,1054,1103.855413978285,-49.855413978285014
40.2,1080,1103.855413978285,-23.855413978285014
40.3,1072,1107.100504883549,-35.10050488354909
40.3,1108,1107.100504883549,0.8994951164509075
40.3,1142,1107.100504883549,34.89949511645091
40.3,1149,1107.100504883549,41.89949511645091
40.4,1098,1110.3455957888132,-12.34559578881317
40.4,1088,1110.3455957888132,-22.34559578881317
40.5,1104,1113.5906866940772,-9.590686694077249
40.5,1104,1113.5906866940772,-9.590686694077249
40.5,1159,1113.5906866940772,45.40931330592275
40.5,1129,1113.5906866940772,15.409313305922751
40.5,1083,1113.5906866940772,-30.59068669407725
40.5,1120,1113.5906866940772,6.409313305922751
40.6,1142,1116.8357775993413,25.164222400658673
40.7,1103,1120.0808685046054,-17.080868504605405
40.7,1084,1120.0808685046054,-36.080868504605405
40.7,1061,1120.0808685046054,-59.080868504605405
40.8,1096,1123.3259594098695,-27.325959409869483
40.8,1118,1123.3259594098695,-5.325959409869483
40.8,1109,1123.3259594098695,-14.325959409869483
40.8,1169,1123.3259594098695,45.67404059013052
40.8,1169,1123.3259594098695,45.67404059013052
40.9,1103,1126.5710503151336,-23.57105031513356
40.9,1120,1126.5710503151336,-6.5710503151335615
41.0,1170,1129.8161412203976,40.18385877960236
41.0,1117,1129.8161412203976,-12.81614122039764
41.0,1139,1129.8161412203976,9.18385877960236
41.1,1131,1133.0612321256617,-2.061232125661718
41.1,1106,1133.0612321256617,-27.061232125661718
41.1,1100,1133.0612321256617,-33.06123212566172
41.1,1116,1133.0612321256617,-17.061232125661718
41.2,1127,1136.3063230309263,-9.30632303092625
41.2,1118,1136.3063230309263,-18.30632303092625
41.2,1080,1136.3063230309263,-56.30632303092625
41.2,1151,1136.3063230309263,14.69367696907375
41.3,1174,1139.5514139361899,34.448586063810126
41.3,1152,1139.5514139361899,12.448586063810126
41.3,1170,1139.5514139361899,30.448586063810126
41.3,1124,1139.5514139361899,-15.551413936189874
41.4,1115,1142.796504841454,-27.796504841453952
41.4,1149,1142.796504841454,6.203495158546048
41.5,1152,1146.0415957467185,5.958404253281515
41.5,1130,1146.0415957467185,-16.041595746718485
41.5,1143,1146.0415957467185,-3.0415957467184853
41.6,1130,1149.2866866519826,-19.286686651982563
41.6,1099,1149.2866866519826,-50.28668665198256
41.6,1133,1149.2866866519826,-16.286686651982563
41.7,1129,1152.5317775572466,-23.53177755724664
41.7,1172,1152.5317775572466,19.46822244275336
41.8,1169,1155.7768684625107,13.22313153748928
41.8,1190,1155.7768684625107,34.22313153748928
41.8,1122,1155.7768684625107,-33.77686846251072
41.9,1148,1159.0219593677748,-11.021959367774798
41.9,1140,1159.0219593677748,-19.021959367774798
41.9,1161,1159.0219593677748,1.978040632225202
42.0,1178,1162.2670502730389,15.732949726961124
42.1,1177,1165.512141178303,11.487858821697046
42.1,1175,1165.512141178303,9.487858821697046
42.1,1140,1165.512141178303,-25.512141178302954
42.1,1174,1165.512141178303,8.487858821697046
42.1,1143,1165.512141178303,-22.512141178302954
42.2,1185,1168.757232083567,16.242767916432967
42.3,1145,1172.002322988831,-27.00232298883111
42.3,1156,1172.002322988831,-16.00232298883111
42.3,1169,1172.002322988831,-3.0023229888311107
42.4,1140,1175.2474138940952,-35.24741389409519
42.4,1165,1175.2474138940952,-10.247413894095189
42.5,1223,1178.4925047993593,44.50749520064073
42.6,1214,1181.7375957046233,32.262404295376655
42.6,1198,1181.7375957046233,16.262404295376655
42.7,1193,1184.9826866098874,8.017313390112577
42.7,1202,1184.9826866098874,17.017313390112577
42.8,1144,1188.2277775151515,-44.2277775151515
42.9,1150,1191.4728684204156,-41.47286842041558
42.9,1162,1191.4728684204156,-29.47286842041558
42.9,1230,1191.4728684204156,38.52713157958442
43.0,1227,1194.7179593256797,32.28204067432034
43.0,1185,1194.7179593256797,-9.717959325679658
43.1,1170,1197.9630502309442,-27.96305023094419
43.1,1167,1197.9630502309442,-30.96305023094419
43.1,1231,1197.9630502309442,33.03694976905581
43.1,1202,1197.9630502309442,4.036949769055809
43.2,1203,1201.2081411362083,1.791858863791731
43.2,1170,1201.2081411362083,-31.20814113620827
43.3,1202,1204.453232041472,-2.4532320414718924
43.3,1191,1204.453232041472,-13.453232041471892
43.3,1232,1204.453232041472,27.546767958528108
43.5,1149,1210.9434138520005,-61.9434138520005
43.6,1193,1214.1885047572646,-21.18850475726458
43.6,1190,1214.1885047572646,-24.18850475726458
43.6,1120,1214.1885047572646,-94.18850475726458
43.6,1206,1214.1885047572646,-8.188504757264582
43.7,1244,1217.4335956625287,26.56640433747134
43.7,1251,1217.4335956625287,33.56640433747134
43.7,1222,1217.4335956625287,4.56640433747134
43.7,1243,1217.4335956625287,25.56640433747134
43.7,1244,1217.4335956625287,26.56640433747134
43.7,1199,1217.4335956625287,-18.43359566252866
43.9,1190,1223.9237774730568,-33.923777473056816
44.0,1234,1227.168868378321,6.831131621679106
44.0,1274,1227.168868378321,46.831131621679106
44.2,1206,1233.659050188849,-27.65905018884905
44.2,1216,1233.659050188849,-17.65905018884905
44.3,1238,1236.9041410941131,1.095858905886871
44.3,1216,1236.9041410941131,-20.90414109411313
44.4,1268,1240.1492319993772,27.850768000622793
44.4,1259,1240.1492319993772,18.850768000622793
44.6,1244,1246.6394138099058,-2.639413809905818
44.6,1202,1246.6394138099058,-44.63941380990582
44.7,1214,1249.88450471517,-35.884504715169896
44.8,1269,1253.1295956204335,15.87040437956648
44.9,1276,1256.374686525698,19.625313474301947
44.9,1253,1256.374686525698,-3.3746865256980527
45.0,1260,1259.6197774309621,0.3802225690378691
45.0,1236,1259.6197774309621,-23.61977743096213
45.0,1297,1259.6197774309621,37.38022256903787
45.1,1251,1262.8648683362262,-11.864868336226209
45.3,1274,1269.3550501467544,4.644949853245635
45.3,1264,1269.3550501467544,-5.355050146754365
45.3,1267,1269.3550501467544,-2.3550501467543654
45.4,1262,1272.6001410520184,-10.600141052018444
45.4,1254,1272.6001410520184,-18.600141052018444
45.5,1218,1275.8452319572825,-57.84523195728252
45.6,1297,1279.0903228625466,17.9096771374534
45.7,1307,1282.3354137678107,24.664586232189322
45.7,1265,1282.3354137678107,-17.335413767810678
45.7,1260,1282.3354137678107,-22.335413767810678
45.7,1271,1282.3354137678107,-11.335413767810678
45.8,1314,1285.5805046730748,28.419495326925244
45.9,1276,1288.8255955783388,-12.825595578338834
45.9,1289,1288.8255955783388,0.17440442166116554
45.9,1247,1288.8255955783388,-41.825595578338834
45.9,1281,1288.8255955783388,-7.8255955783388345
46.0,1304,1292.070686483603,11.929313516397087
46.0,1226,1292.070686483603,-66.07068648360291
46.0,1282,1292.070686483603,-10.070686483602913
46.1,1262,1295.315777388867,-33.31577738886699
46.1,1314,1295.315777388867,18.68422261113301
46.3,1316,1301.8059591993951,14.194040800604853
46.3,1246,1301.8059591993951,-55.80595919939515
46.3,1316,1301.8059591993951,14.194040800604853
46.5,1318,1308.2961410099238,9.703858990076242
46.5,1279,1308.2961410099238,-29.29614100992376
46.5,1301,1308.2961410099238,-7.296141009923758
46.6,1283,1311.5412319151878,-28.541231915187836
46.6,1336,1311.5412319151878,24.458768084812164
46.7,1276,1314.786322820452,-38.786322820451915
46.7,1292,1314.786322820452,-22.786322820451915
46.8,1321,1318.031413725716,2.9685862742840072
46.8,1275,1318.031413725716,-43.03141372571599
46.9,1322,1321.27650463098,0.7234953690199291
46.9,1309,1321.27650463098,-12.276504630980071
46.9,1340,1321.27650463098,18.72349536901993
47.0,1332,1324.5215955362441,7.478404463755851
47.1,1328,1327.7666864415082,0.2333135584917727
47.1,1318,1327.7666864415082,-9.766686441508227
47.1,1349,1327.7666864415082,21.233313558491773
47.2,1348,1331.0117773467723,16.988222653227695
47.2,1296,1331.0117773467723,-35.011777346772305
47.2,1335,1331.0117773467723,3.9882226532276945
47.2,1316,1331.0117773467723,-15.011777346772305
47.2,1316,1331.0117773467723,-15.011777346772305
47.3,1373,1334.2568682520364,38.743131747963616
47.3,1333,1334.2568682520364,-1.2568682520363836
47.4,1332,1337.5019591573005,-5.501959157300462
47.4,1323,1337.5019591573005,-14.501959157300462
47.4,1326,1337.5019591573005,-11.501959157300462
47.4,1340,1337.5019591573005,2.498040842699538
47.4,1349,1337.5019591573005,11.498040842699538
47.5,1291,1340.7470500625645,-49.74705006256454
47.5,1349,1340.7470500625645,8.25294993743546
47.6,1302,1343.9921409678286,-41.99214096782862
47.6,1324,1343.9921409678286,-19.992140967828618
47.6,1331,1343.9921409678286,-12.992140967828618
47.7,1357,1347.2372318730932,9.762768126906849
47.7,1378,1347.2372318730932,30.76276812690685
47.7,1389,1347.2372318730932,41.76276812690685
47.8,1378,1350.4823227783568,27.517677221643225
47.8,1349,1350.4823227783568,-1.4823227783567745
47.9,1344,1353.7274136836209,-9.727413683620853
47.9,1317,1353.7274136836209,-36.72741368362085
47.9,1395,1353.7274136836209,41.27258631637915
47.9,1338,1353.7274136836209,-15.727413683620853
48.0,1354,1356.972504588885,-2.972504588884931
48.1,1383,1360.2175954941495,22.782404505850536
48.1,1323,1360.2175954941495,-37.217595494149464
48.1,1362,1360.2175954941495,1.7824045058505362
48.1,1383,1360.2175954941495,22.782404505850536
48.1,1387,1360.2175954941495,26.782404505850536
48.1,1346,1360.2175954941495,-14.217595494149464
48.1,1410,1360.2175954941495,49.782404505850536
48.2,1324,1363.4626863994135,-39.46268639941354
48.3,1365,1366.7077773046772,-1.7077773046771654
48.3,1353,1366.7077773046772,-13.707777304677165
48.3,1392,1366.7077773046772,25.292222695322835
48.4,1367,1369.9528682099417,-2.9528682099416983
48.4,1391,1369.9528682099417,21.0471317900583
48.4,1374,1369.9528682099417,4.047131790058302
48.6,1374,1376.4430500204699,-2.4430500204698546
48.6,1370,1376.4430500204699,-6.443050020469855
48.6,1401,1376.4430500204699,24.556949979530145
48.7,1386,1379.688140925734,6.311859074266067
48.7,1400,1379.688140925734,20.311859074266067
48.7,1361,1379.688140925734,-18.688140925733933
48.7,1406,1379.688140925734,26.311859074266067
48.7,1396,1379.688140925734,16.311859074266067
48.8,1408,1382.933231830998,25.06676816900199
48.9,1361,1386.178322736262,-25.17832273626209
48.9,1368,1386.178322736262,-18.17832273626209
48.9,1374,1386.178322736262,-12.17832273626209
48.9,1396,1386.178322736262,9.82167726373791
48.9,1358,1386.178322736262,-28.17832273626209
48.9,1380,1386.178322736262,-6.178322736262089
49.0,1380,1389.4234136415262,-9.423413641526167
49.0,1423,1389.4234136415262,33.57658635847383
49.0,1402,1389.4234136415262,12.576586358473833
49.1,1385,1392.6685045467902,-7.6685045467902455
49.1,1365,1392.6685045467902,-27.668504546790246
49.1,1400,1392.6685045467902,7.3314954532097545
49.1,1368,1392.6685045467902,-24.668504546790246
49.1,1393,1392.6685045467902,0.3314954532097545
49.2,1410,1395.9135954520543,14.086404547945676
49.3,1429,1399.1586863573184,29.841313642681598
49.3,1454,1399.1586863573184,54.8413136426816
49.3,1378,1399.1586863573184,-21.158686357318402
49.3,1353,1399.1586863573184,-46.1586863573184
49.4,1386,1402.4037772625825,-16.40377726258248
49.4,1378,1402.4037772625825,-24.40377726258248
49.5,1415,1405.6488681678466,9.351131832153442
49.5,1381,1405.6488681678466,-24.648868167846558
49.7,1395,1412.1390499783752,-17.13904997837517
49.7,1437,1412.1390499783752,24.86095002162483
49.8,1423,1415.3841408836388,7.615859116361207
49.8,1482,1415.3841408836388,66.61585911636121
49.9,1415,1418.6292317889033,-3.6292317889033257
49.9,1413,1418.6292317889033,-5.629231788903326
50.0,1418,1421.8743226941674,-3.874322694167404
50.0,1396,1421.8743226941674,-25.874322694167404
50.0,1377,1421.8743226941674,-44.874322694167404
